direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
low_to_high_noise,stable_low_noise,3,4,0.09177691150994319,0.08942611952154425,-0.002350791988398937
low_to_high_noise,stable_low_noise,3,5,-0.004758822978513611,-0.01156612345559851,-0.006807300477084902
low_to_high_noise,stable_low_noise,3,6,-0.079108476992479,0.27893960805385376,0.3580480850463328
low_to_high_noise,stable_low_noise,3,7,0.06988533911979823,0.04310106863393513,-0.026784270485863078
low_to_high_noise,stable_low_noise,3,8,0.0014769293983094625,0.0032037561640524707,0.0017268267657430056
low_to_high_noise,stable_low_noise,3,9,-0.013937188337649703,-0.011142039145739743,0.0027951491919099548
low_to_high_noise,stable_low_noise,3,10,0.18730459143276654,0.20080381477429085,0.013499223341524296
low_to_high_noise,stable_low_noise,3,11,-0.04393038842695395,-0.023269592695210513,0.020660795731743432
low_to_high_noise,stable_low_noise,3,12,-0.024901851003281482,-0.018680050053493668,0.006221800949787818
low_to_high_noise,stable_low_noise,3,13,0.005154690612097518,0.015970750818918012,0.010816060206820488
low_to_high_noise,stable_low_noise,3,14,-0.12039886873071555,0.29869384315482633,0.4190927118855418
low_to_high_noise,stable_low_noise,3,15,-0.0005992362198457612,-0.0025849882768052626,-0.0019857520569594995
low_to_high_noise,stable_low_noise,3,16,0.01624563622950336,0.009432780726761198,-0.00681285550274216
low_to_high_noise,stable_low_noise,3,17,0.00014522937604201093,-0.00816669606141721,-0.00831192543745922
low_to_high_noise,stable_low_noise,3,18,-0.05835980420236466,-0.06922282915919194,-0.010863024956827285
low_to_high_noise,stable_low_noise,3,19,-0.06769147948505314,-0.06289163278781178,0.0047998466972413514
low_to_high_noise,stable_low_noise,3,20,0.02834800328194075,0.02842372014199885,7.571686005809417e-05
low_to_high_noise,stable_low_noise,3,21,0.0985551152765803,0.09628677514285228,-0.0022683401337279907
low_to_high_noise,stable_low_noise,3,22,0.08747393695526547,0.0883713453480262,0.0008974083927607346
low_to_high_noise,stable_low_noise,3,23,0.057260760322899194,0.04909062001912965,-0.008170140303769556
low_to_high_noise,stable_low_noise,3,24,-0.012711662285793443,-0.015713864891263786,-0.003002202605470344
low_to_high_noise,stable_low_noise,3,25,0.07668052755325071,0.07274262487528685,-0.003937902677963876
low_to_high_noise,stable_low_noise,3,26,-0.007389248325326077,-0.014425755352338976,-0.007036507027012898
low_to_high_noise,stable_low_noise,3,27,-0.02667466912764486,-0.031023058274692816,-0.004348389147047959
low_to_high_noise,stable_low_noise,3,28,0.01204843151812819,0.01032133412088734,-0.0017270973972408471
low_to_high_noise,stable_low_noise,3,29,0.011407950018243507,0.010352665675959334,-0.0010552843422841698
low_to_high_noise,stable_low_noise,6,0,-0.011345604799389383,-0.016390855611435128,-0.005045250812045742
low_to_high_noise,stable_low_noise,6,1,-0.027548244806281465,-0.04465645954478959,-0.017108214738508112
low_to_high_noise,stable_low_noise,6,2,-0.10637222035399156,0.2679869430756655,0.3743591634296571
low_to_high_noise,stable_low_noise,6,3,-0.14392737303203654,-0.15090644834589376,-0.006979075313857192
low_to_high_noise,stable_low_noise,6,4,0.05526964540542013,0.04360324927452808,-0.011666396130892055
low_to_high_noise,stable_low_noise,6,5,-0.046725184441812,-0.04929646099315216,-0.002571276551340163
low_to_high_noise,stable_low_noise,6,6,-0.1325518055952222,0.45769715903009156,0.5902489646253135
