transition,horizon,seed,adaptive_mse,frozen_mse,adaptive_rmse_vs_frozen,adaptive_mse_advantage_vs_frozen
low_to_high_roughness,3,16,0.28268976962443965,0.6774047490815563,0.6459976341057342,0.3947149794571167
low_to_high_roughness,3,17,0.33149818163638783,0.6808124870824287,0.6977933381146602,0.34931430544604086
low_to_high_roughness,3,18,0.4805607606585842,1.3601747329880642,0.594397263965571,0.87961397232948
low_to_high_roughness,3,19,0.3774347783721342,0.4065210461487214,0.9635615030361057,0.029086267776587238
low_to_high_roughness,3,20,0.3407330933991169,0.34461921522702277,0.994345730891314,0.003886121827905875
low_to_high_roughness,3,21,0.44090775925634595,7.733452332604605,0.238774071203258,7.292544573348259
low_to_high_roughness,3,22,0.34368764805424223,0.32721235515222274,1.0248660697497194,-0.01647529290201949
low_to_high_roughness,3,23,0.3316252718853593,0.37995538800824064,0.9342379518487578,0.04833011612288135
low_to_high_roughness,3,24,0.41318921768217914,2.525256454151461,0.4045029982964135,2.112067236469282
low_to_high_roughness,3,25,0.34556617071447915,0.32473513900139933,1.0315753776892937,-0.020831031713079817
low_to_high_roughness,3,26,0.3261623656378116,0.36036866874479384,0.9513567665910025,0.03420630310698225
low_to_high_roughness,3,27,0.3159623639408454,0.5340731331263477,0.7691610996831418,0.21811076918550232
low_to_high_roughness,3,28,0.3337171583812307,0.35115961008582863,0.97484818934896,0.017442451704597906
low_to_high_roughness,3,29,0.30739140013793625,0.4051122811245255,0.8710802196650735,0.09772088098658926
low_to_high_roughness,6,0,0.39497426178934547,0.39710482049357976,0.9973137770929504,0.0021305587042342866
low_to_high_roughness,6,1,0.5368101890699802,0.5341695463640475,1.0024686799269764,-0.002640642705932783
low_to_high_roughness,6,2,0.46159974808353765,2.5207184582189948,0.42792790816870807,2.059118710135457
low_to_high_roughness,6,3,0.533083021768667,1.578236069572739,0.581181047106715,1.0451530478040723
low_to_high_roughness,6,4,0.40832647392430477,0.48306174206559166,0.9193956563005499,0.07473526814128689
low_to_high_roughness,6,5,0.55578416330612,0.5530620370627256,1.0024579384934407,-0.002722126243394407
low_to_high_roughness,6,6,0.6225591655681879,3.213644707648151,0.4401405536240718,2.5910855420799632
low_to_high_roughness,6,7,0.4729367101766181,0.8142304779028071,0.7621278563020281,0.341293767726189
low_to_high_roughness,6,8,0.3479898425565251,0.7442288262881426,0.6838014855863906,0.3962389837316175
low_to_high_roughness,6,9,0.5414138503004904,0.9348023228208939,0.7610352784871814,0.39338847252040354
low_to_high_roughness,6,10,0.5635412899085944,0.5078342036321984,1.0534208181143085,-0.05570708627639598
