direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
high_to_low_roughness,stable_high_roughness,3,19,0.01953656457395415,-0.008467014792284858,-0.028003579366239005
high_to_low_roughness,stable_high_roughness,3,20,0.007003248700168373,0.007311667798858022,0.00030841909868965095
high_to_low_roughness,stable_high_roughness,3,21,0.06753306641578977,0.058492665404274266,-0.009040401011515504
high_to_low_roughness,stable_high_roughness,3,22,0.03472685271391846,0.038324809895157325,0.0035979571812388587
high_to_low_roughness,stable_high_roughness,3,23,0.05901909927079694,0.026342860908837,-0.03267623836195993
high_to_low_roughness,stable_high_roughness,3,24,0.013624543791534233,0.0016367228854924794,-0.01198782090604175
high_to_low_roughness,stable_high_roughness,3,25,0.056860445343874536,0.041108833483210136,-0.015751611860664393
high_to_low_roughness,stable_high_roughness,3,26,0.02054792527958904,-0.007598126950226848,-0.028146052229815893
high_to_low_roughness,stable_high_roughness,3,27,0.015470621150332023,-0.004917135973508705,-0.02038775712384073
high_to_low_roughness,stable_high_roughness,3,28,0.05485602010484454,0.0365350810280423,-0.018320939076802236
high_to_low_roughness,stable_high_roughness,3,29,0.010165626044955616,0.005967298485043783,-0.0041983275599118295
high_to_low_roughness,stable_high_roughness,6,0,0.021873611839160572,-0.014382795351304413,-0.03625640719046499
high_to_low_roughness,stable_high_roughness,6,1,0.05056854915991368,-0.01786430803166575,-0.06843285719157942
high_to_low_roughness,stable_high_roughness,6,2,-1.3236939998317692,0.19121418711749696,1.5149081869492662
high_to_low_roughness,stable_high_roughness,6,3,0.009764647521338123,-0.05429834284701414,-0.06406299036835227
high_to_low_roughness,stable_high_roughness,6,4,0.0802439284762856,0.033466883137205215,-0.04677704533908038
high_to_low_roughness,stable_high_roughness,6,5,0.029012213889292156,0.018727113023238946,-0.010285100866053217
high_to_low_roughness,stable_high_roughness,6,6,-1.6229787965489335,0.31942114211554995,1.942399938664483
high_to_low_roughness,stable_high_roughness,6,7,0.13976506351329368,-0.03402439898999506,-0.1737894625032887
high_to_low_roughness,stable_high_roughness,6,8,0.04456533044966225,0.028673702360228568,-0.015891628089433684
high_to_low_roughness,stable_high_roughness,6,9,0.0582829370737546,-0.004114760913366826,-0.06239769798712142
high_to_low_roughness,stable_high_roughness,6,10,0.04363447058098156,0.0967190252588518,0.05308455467787024
high_to_low_roughness,stable_high_roughness,6,11,-0.1592515694368934,-0.009946508485460602,0.1493050609514328
high_to_low_roughness,stable_high_roughness,6,12,0.009064865683949819,0.009914883300279436,0.0008500176163296205
high_to_low_roughness,stable_high_roughness,6,13,-0.05267861655114194,0.005287676987759174,0.0579662935389011
high_to_low_roughness,stable_high_roughness,6,14,-20.683607790591317,0.7453379408424873,21.428945731433803
high_to_low_roughness,stable_high_roughness,6,15,0.014318861753696038,-0.014810748118405898,-0.029129609872101937
high_to_low_roughness,stable_high_roughness,6,16,-0.020466775377778672,-0.013653752210889106,0.006813023166889569
high_to_low_roughness,stable_high_roughness,6,17,0.05491017072105363,-0.006572731409111965,-0.0614829021301656
high_to_low_roughness,stable_high_roughness,6,18,0.12369235700835365,0.0919272748062514,-0.03176508220210226
high_to_low_roughness,stable_high_roughness,6,19,0.028253252466101948,-0.0089210007355212,-0.037174253201623146
high_to_low_roughness,stable_high_roughness,6,20,0.019965081369006085,0.008252971289420015,-0.011712110079586068
high_to_low_roughness,stable_high_roughness,6,21,0.05134147272948905,0.027582031112385046,-0.023759441617103996
high_to_low_roughness,stable_high_roughness,6,22,0.028515948300828462,0.08086067413889225,0.05234472583806378
high_to_low_roughness,stable_high_roughness,6,23,0.10692178680091051,0.042636571121065774,-0.06428521567984473
high_to_low_roughness,stable_high_roughness,6,24,0.04417018730956066,-0.0011868585201534848,-0.04535704582971413
high_to_low_roughness,stable_high_roughness,6,25,0.08577370331720477,0.04197182336801552,-0.04380187994918926
high_to_low_roughness,stable_high_roughness,6,26,0.029626336806823392,0.0054040873180399105,-0.02422224948878348
high_to_low_roughness,stable_high_roughness,6,27,-0.0011028672085108442,-0.019572145099446978,-0.018469277890936133
high_to_low_roughness,stable_high_roughness,6,28,0.06698721494123726,0.08528900347321593,0.01830178853197868
