direction,matched_control,seed,horizon,relative_origin,period,transition_adaptive_mse,transition_frozen_mse,transition_adaptive_mse_advantage,control_adaptive_mse,control_frozen_mse,control_adaptive_mse_advantage,excess_adaptive_mse_advantage
low_to_high,stable_low,0,6,9,early,0.25584591932216955,0.5221125665454124,0.26626664722324284,0.16324395442221182,0.25654157391600557,0.09329761949379375,0.17296902772944908
low_to_high,stable_low,0,6,12,early,0.10058724759863648,0.28363129993075137,0.1830440523321149,0.23236890043373912,0.2210983412205774,-0.011270559213161724,0.19431461154527663
low_to_high,stable_low,0,6,15,early,0.054122679407649595,0.11265221252782999,0.058529533120180395,0.3164163840033098,0.29051456148822613,-0.02590182251508366,0.08443135563526405
low_to_high,stable_low,0,6,18,early,0.0791332142519051,0.1820457580894966,0.1029125438375915,0.32389423085708297,0.3212796284008699,-0.0026146024562130887,0.1055271462938046
low_to_high,stable_low,0,6,21,early,0.09207997077837092,0.15633540566681386,0.06425543488844294,0.2970542261208449,0.29540276553737427,-0.0016514605834706542,0.0659068954719136
low_to_high,stable_low,0,6,24,early,0.03701203537100865,0.061847665540243395,0.02483563016923474,0.08560062529592677,0.093493124704069,0.007892499408142226,0.016943130761092516
low_to_high,stable_low,0,6,27,early,0.03165770412161221,0.03131963736041893,-0.00033806676119328,0.15236331179863966,0.1027851278786149,-0.04957818392002476,0.04924011715883148
low_to_high,stable_low,0,6,30,early,0.12193982871122133,0.10247252973511035,-0.019467298976110978,0.24758124308491147,0.22899692297739918,-0.018584320107512292,-0.0008829788685986856
low_to_high,stable_low,0,6,33,early,0.15408443996179846,0.15276275519032603,-0.0013216847714724311,0.34571956324949676,0.34973505362691354,0.004015490377416775,-0.005337175148889206
low_to_high,stable_low,0,6,36,mid,0.13601946654460098,0.11444233355429727,-0.021577132990303713,0.4641822468992327,0.46378885140640813,-0.00039339549282457753,-0.021183737497479135
low_to_high,stable_low,0,6,39,mid,0.1822014089576072,0.21330882232676532,0.03110741336915812,0.4443345504453471,0.3905061564181562,-0.05382839402719086,0.08493580739634898
low_to_high,stable_low,0,6,42,mid,0.21562984647760633,0.2693193179421077,0.0536894714645014,0.23317265583130697,0.24045587500082743,0.007283219169520461,0.04640625229498094
low_to_high,stable_low,0,6,45,mid,0.12317909265423073,0.09118487643726701,-0.03199421621696372,0.35506420977642533,0.43426679161272524,0.07920258183629991,-0.11119679805326363
low_to_high,stable_low,0,6,48,mid,0.25685982905193844,0.1953261903355118,-0.06153363871642664,0.10925970684553031,0.15536582579626684,0.04610611895073653,-0.10763975766716317
low_to_high,stable_low,0,6,51,mid,0.22504168317148865,0.21511803254535625,-0.009923650626132402,0.13984298161514683,0.17865942013857863,0.03881643852343181,-0.04874008914956421
low_to_high,stable_low,0,6,54,mid,0.2896583514494285,0.28178720889279546,-0.007871142556633015,0.4240034233001036,0.3654649910456667,-0.05853843225443689,0.050667289697803874
low_to_high,stable_low,0,6,57,mid,1.7993444941458432,1.725292163542564,-0.0740523306032792,0.8412701285287002,0.6734680275131891,-0.16780210101551107,0.09374977041223187
low_to_high,stable_low,0,6,60,mid,1.2560614808174855,1.2112286127505623,-0.044832868066923215,0.2694106407748924,0.2132099962295535,-0.05620064454533891,0.011367776478415692
