direction,seed,horizon,relative_origin,transition_order,transition_window,transition_smoothness,transition_window_post_fraction,start_order,start_window,start_smoothness,start_window_post_fraction,target_order,target_window,target_smoothness,target_window_post_fraction,abs_smoothness_gap_to_target,order_match_target,window_match_target,discrete_config_match_target
low_to_high,0,1,114,1,72,0.5460790384209796,1.0,1,72,0.917612670615277,1.0,1,72,0.5458390038808373,1.0,0.00024003454014231984,1.0,1.0,1.0
low_to_high,0,1,117,1,72,0.5367625340506422,1.0,1,72,0.9039935355753203,1.0,1,72,0.5368762627968433,1.0,0.00011372874620108053,1.0,1.0,1.0
low_to_high,0,3,-60,2,72,0.9706925198039322,0.0,2,72,0.9706925198039322,0.0,1,48,0.09745095286910598,0.0,0.8732415669348262,0.0,0.0,0.0
low_to_high,0,3,-57,2,72,0.970496256058089,0.0,2,72,0.970496256058089,0.0,1,48,0.06997872699104103,0.0,0.900517529067048,0.0,0.0,0.0
low_to_high,0,3,-54,2,72,0.9723719225322397,0.0,2,72,0.9723719225322397,0.0,1,48,3.045995807355589e-08,0.0,0.9723718920722816,0.0,0.0,0.0
low_to_high,0,3,-51,2,72,0.9732895359933275,0.0,2,72,0.9732895359933275,0.0,1,48,3.045995807355589e-08,0.0,0.9732895055333693,0.0,0.0,0.0
low_to_high,0,3,-48,2,72,0.9735279633259607,0.0,2,72,0.9735279633259607,0.0,1,48,3.045995807355589e-08,0.0,0.9735279328660026,0.0,0.0,0.0
low_to_high,0,3,-45,2,72,0.9737216929968135,0.0,2,72,0.9737216929968135,0.0,2,72,0.9758735120679772,0.0,0.0021518190711636853,1.0,1.0,1.0
low_to_high,0,3,-42,2,72,0.9740134337463262,0.0,2,72,0.9740134337463262,0.0,1,48,3.045995807355589e-08,0.0,0.9740134032863681,0.0,0.0,0.0
low_to_high,0,3,-39,2,72,0.974043176087319,0.0,2,72,0.974043176087319,0.0,2,72,0.9762559469572824,0.0,0.0022127708699632986,1.0,1.0,1.0
low_to_high,0,3,-36,2,72,0.9745553197697748,0.0,2,72,0.9745553197697748,0.0,2,72,0.9762237154961073,0.0,0.0016683957263324833,1.0,1.0,1.0
low_to_high,0,3,-33,2,72,0.9739366970243423,0.0,2,72,0.9739366970243423,0.0,3,72,0.9989825750706605,0.0,0.025045878046318193,0.0,1.0,0.0
low_to_high,0,3,-30,2,72,0.9751566912298966,0.0,2,72,0.9751566912298966,0.0,3,72,0.9989309126041933,0.0,0.023774221374296745,0.0,1.0,0.0
low_to_high,0,3,-27,2,72,0.9753895972476142,0.0,2,72,0.9753895972476142,0.0,3,72,0.9993008264529825,0.0,0.023911229205368256,0.0,1.0,0.0
low_to_high,0,3,-24,2,72,0.9755697958179681,0.0,2,72,0.9755697958179681,0.0,3,72,0.9998378194898615,0.0,0.0242680236718934,0.0,1.0,0.0
low_to_high,0,3,-21,2,72,0.9755230842088785,0.0,2,72,0.9755230842088785,0.0,1,48,0.03625569424533423,0.0,0.9392673899635442,0.0,0.0,0.0
low_to_high,0,3,-18,2,72,0.9749895767936616,0.0,2,72,0.9749895767936616,0.0,1,48,0.02144422164655685,0.0,0.9535453551471047,0.0,0.0,0.0
low_to_high,0,3,-15,2,72,0.9762194402984525,0.0,2,72,0.9762194402984525,0.0,1,48,3.045995807355589e-08,0.0,0.9762194098384944,0.0,0.0,0.0
low_to_high,0,3,-12,2,72,0.975760413037506,0.0,2,72,0.975760413037506,0.0,1,48,3.045995807355589e-08,0.0,0.9757603825775479,0.0,0.0,0.0
low_to_high,0,3,-9,2,72,0.9774775600546389,0.0,2,72,0.9774775600546389,0.0,1,48,3.045995807355589e-08,0.0,0.9774775295946808,0.0,0.0,0.0
low_to_high,0,3,-6,2,72,0.9658851885536353,0.0,2,72,0.9658851885536353,0.0,1,48,3.045995807355589e-08,0.0,0.9658851580936771,0.0,0.0,0.0
low_to_high,0,3,-3,2,72,0.97632909059359,0.0,2,72,0.97632909059359,0.0,1,24,3.0459958149967166e-08,0.0,0.9763290601336319,0.0,0.0,0.0
low_to_high,0,3,0,3,72,0.9978164800307442,0.0,3,72,0.9978164800307442,0.0,1,24,3.0459958149967166e-08,0.0,0.9978164495707861,0.0,0.0,0.0
low_to_high,0,3,3,3,72,0.9961435272186339,0.041666666666666664,2,72,0.9794114406979019,0.041666666666666664,2,24,0.9510907987190067,0.125,0.04505272849962716,0.0,0.0,0.0
low_to_high,0,3,6,2,72,0.9755792494035266,0.08333333333333333,2,72,0.9805379786246645,0.08333333333333333,2,24,0.953451665712972,0.25,0.022127583690554564,1.0,0.0,0.0
low_to_high,0,3,9,2,72,0.976762530184788,0.125,2,72,0.9822026254662056,0.125,1,48,0.25767252109087313,0.1875,0.7190900090939149,0.0,0.0,0.0
low_to_high,0,3,12,2,72,0.9800767956591302,0.16666666666666666,2,72,0.9846576510949671,0.16666666666666666,2,48,0.96089473210376,0.25,0.01918206355537022,1.0,0.0,0.0
low_to_high,0,3,15,2,72,0.9831268813183274,0.20833333333333334,2,72,0.9872485901506677,0.20833333333333334,2,48,0.9639920215383746,0.3125,0.019134859779952773,1.0,0.0,0.0
low_to_high,0,3,18,2,72,0.9813676952019377,0.25,2,72,0.9862208477892189,0.25,2,24,0.9624272129869832,0.75,0.01894048221495448,1.0,0.0,0.0
low_to_high,0,3,21,2,72,0.9825623263629071,0.2916666666666667,2,72,0.9874002115166106,0.2916666666666667,2,24,0.9631412220764891,0.875,0.019421104286417967,1.0,0.0,0.0
low_to_high,0,3,24,2,72,0.9824958283753487,0.3333333333333333,2,72,0.9876533168690138,0.3333333333333333,2,48,0.9565922274851649,0.5,0.02590360089018373,1.0,0.0,0.0
low_to_high,0,3,27,2,72,0.9785447625251186,0.375,2,72,0.9837956865902903,0.375,2,48,0.9620165367497339,0.5625,0.01652822577538471,1.0,0.0,0.0
low_to_high,0,3,30,2,72,0.9775614963727194,0.4166666666666667,2,72,0.9837779821572936,0.4166666666666667,2,48,0.9631297012409278,0.625,0.014431795131791603,1.0,0.0,0.0
low_to_high,0,3,33,2,72,0.9783001559862281,0.4583333333333333,2,72,0.9829251744776696,0.4583333333333333,2,48,0.957561919106493,0.6875,0.020738236879735084,1.0,0.0,0.0
low_to_high,0,3,36,2,48,0.9812563216020673,0.75,2,72,0.9824814709754808,0.5,2,48,0.9538768113352225,0.75,0.02737951026684482,1.0,1.0,1.0
low_to_high,0,3,39,2,72,0.9768056747407076,0.5416666666666666,2,72,0.982643905525906,0.5416666666666666,2,48,0.9552913167988384,0.8125,0.021514357941869178,1.0,0.0,0.0
low_to_high,0,3,42,2,48,0.9807567538989552,0.875,2,72,0.9817409890862138,0.5833333333333334,2,48,0.956244781841204,0.875,0.02451197205775124,1.0,1.0,1.0
low_to_high,0,3,45,2,48,0.9806394089909186,0.9375,2,72,0.9800965119453322,0.625,2,48,0.9568504092786352,0.9375,0.023788999712283432,1.0,1.0,1.0
low_to_high,0,3,48,2,48,0.9800940225628921,1.0,2,72,0.9818429097105768,0.6666666666666666,2,48,0.956471616972295,1.0,0.02362240559059714,1.0,1.0,1.0
low_to_high,0,3,51,2,72,0.9771975242092389,0.7083333333333334,2,72,0.982340928658692,0.7083333333333334,2,48,0.9579880817687751,1.0,0.019209442440463742,1.0,0.0,0.0
low_to_high,0,3,54,2,72,0.976510304708921,0.75,2,72,0.9818443737832886,0.75,2,48,0.9553649333803041,1.0,0.021145371328616824,1.0,0.0,0.0
low_to_high,0,3,57,2,72,0.9765041264392106,0.7916666666666666,2,72,0.9824294574863609,0.7916666666666666,2,24,0.9697232134258698,1.0,0.006780913013340828,1.0,0.0,0.0
low_to_high,0,3,60,2,72,0.9789707469819969,0.8333333333333334,2,72,0.9822115921713868,0.8333333333333334,1,24,0.5673018965116956,1.0,0.41166885047030133,0.0,0.0,0.0
low_to_high,0,3,63,1,24,0.575955541478546,1.0,2,72,0.9806177438426953,0.875,1,48,0.3302309634743092,1.0,0.2457245780042368,1.0,0.0,0.0
low_to_high,0,3,66,1,24,0.5976516767164086,1.0,2,72,0.9808871779107274,0.9166666666666666,1,48,0.28690804578287665,1.0,0.31074363093353197,1.0,0.0,0.0
low_to_high,0,3,69,1,24,0.6137700909670099,1.0,2,72,0.9784945945218263,0.9583333333333334,1,24,0.43052991610208724,1.0,0.1832401748649226,1.0,1.0,1.0
low_to_high,0,3,72,2,72,0.9711246230378472,1.0,2,48,0.987915248240235,1.0,1,24,0.5137820407598347,1.0,0.4573425822780125,0.0,0.0,0.0
low_to_high,0,3,75,2,48,0.9820947203820625,1.0,2,48,0.989785847996829,1.0,2,48,0.9793974963309838,1.0,0.0026972240510786394,1.0,1.0,1.0
low_to_high,0,3,78,2,72,0.9723507266286018,1.0,3,72,0.9983213470180273,1.0,2,72,0.9703428941849842,1.0,0.0020078324436175743,1.0,1.0,1.0
low_to_high,0,3,81,2,72,0.9718053889354266,1.0,3,72,0.9997059062393508,1.0,1,24,0.6107615106635202,1.0,0.3610438782719063,0.0,0.0,0.0
low_to_high,0,3,84,2,72,0.9734005016458298,1.0,3,72,0.9999893716622322,1.0,2,72,0.9792674814640084,1.0,0.00586697981817863,1.0,1.0,1.0
low_to_high,0,3,87,1,48,0.7215068059308913,1.0,3,72,0.9999643506467131,1.0,1,24,0.5774922631070168,1.0,0.1440145428238745,1.0,0.0,0.0
low_to_high,0,3,90,1,48,0.5348325210977841,1.0,2,72,0.9818078066720608,1.0,1,24,0.4720995270936462,1.0,0.0627329940041379,1.0,0.0,0.0
low_to_high,0,3,93,1,48,3.045995807355589e-08,1.0,2,72,0.9755877413866638,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,3,96,1,48,3.045995807355589e-08,1.0,2,72,0.9764541488044073,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,3,99,1,48,3.045995807355589e-08,1.0,2,72,0.9762808569890922,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,3,102,1,48,3.045995807355589e-08,1.0,2,72,0.9758385970661799,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,3,105,1,48,0.07843725043311527,1.0,3,72,0.9992839518558586,1.0,1,48,0.08520537848494136,1.0,0.006768128051826097,1.0,1.0,1.0
low_to_high,0,3,108,1,24,0.14057467025018652,1.0,3,72,0.9999269805227619,1.0,1,24,0.1461593409251425,1.0,0.005584670674955966,1.0,1.0,1.0
low_to_high,0,3,111,1,72,0.14165381184677253,1.0,3,72,0.9999718977083941,1.0,1,24,0.14439010770734365,1.0,0.002736295860571114,1.0,0.0,0.0
low_to_high,0,3,114,1,72,0.3142877912386346,1.0,3,72,0.999960707723635,1.0,1,72,0.31438760209483907,1.0,9.981085620447416e-05,1.0,1.0,1.0
low_to_high,0,3,117,1,72,0.2508434270141906,1.0,3,72,0.9997851550762759,1.0,1,72,0.2512985363726681,1.0,0.000455109358477479,1.0,1.0,1.0
low_to_high,0,6,-60,2,72,0.9682318487286935,0.0,2,72,0.9682318487286935,0.0,2,72,0.9792841599004869,0.0,0.011052311171793394,1.0,1.0,1.0
low_to_high,0,6,-57,2,72,0.970972789556458,0.0,2,72,0.970972789556458,0.0,2,72,0.9793136810427534,0.0,0.008340891486295354,1.0,1.0,1.0
low_to_high,0,6,-54,2,72,0.9721948730418759,0.0,2,72,0.9721948730418759,0.0,2,72,0.9797700902597596,0.0,0.0075752172178836785,1.0,1.0,1.0
low_to_high,0,6,-51,2,72,0.9726256031231916,0.0,2,72,0.9726256031231916,0.0,3,72,0.9999987523564559,0.0,0.027373149233264282,0.0,1.0,0.0
low_to_high,0,6,-48,2,72,0.9728815426570776,0.0,2,72,0.9728815426570776,0.0,3,72,0.9999987523564559,0.0,0.027117209699378253,0.0,1.0,0.0
low_to_high,0,6,-45,2,72,0.972991012063808,0.0,2,72,0.972991012063808,0.0,3,72,0.9999987523564559,0.0,0.027007740292647853,0.0,1.0,0.0
low_to_high,0,6,-42,2,72,0.9735073908941952,0.0,2,72,0.9735073908941952,0.0,3,72,0.9999982827321067,0.0,0.026490891837911423,0.0,1.0,0.0
low_to_high,0,6,-39,2,72,0.9737070841678749,0.0,2,72,0.9737070841678749,0.0,3,72,0.9999957111990531,0.0,0.02628862703117818,0.0,1.0,0.0
low_to_high,0,6,-36,2,72,0.9740698152464834,0.0,2,72,0.9740698152464834,0.0,3,72,0.9999955302441436,0.0,0.025925714997660165,0.0,1.0,0.0
low_to_high,0,6,-33,2,72,0.9748299692994712,0.0,2,72,0.9748299692994712,0.0,3,72,0.9999987523564559,0.0,0.025168783056984667,0.0,1.0,0.0
low_to_high,0,6,-30,2,72,0.9746203154004204,0.0,2,72,0.9746203154004204,0.0,3,72,0.9999987523564559,0.0,0.025378436956035477,0.0,1.0,0.0
low_to_high,0,6,-27,2,72,0.9756056875666753,0.0,2,72,0.9756056875666753,0.0,3,72,0.9999987523564559,0.0,0.02439306478978054,0.0,1.0,0.0
low_to_high,0,6,-24,2,72,0.975896758688574,0.0,2,72,0.975896758688574,0.0,3,72,0.9999987523564559,0.0,0.024101993667881905,0.0,1.0,0.0
low_to_high,0,6,-21,2,72,0.9761393607584631,0.0,2,72,0.9761393607584631,0.0,3,72,0.999995694250925,0.0,0.023856333492461967,0.0,1.0,0.0
low_to_high,0,6,-18,2,72,0.9760537393726644,0.0,2,72,0.9760537393726644,0.0,3,72,0.999994527072949,0.0,0.023940787700284627,0.0,1.0,0.0
low_to_high,0,6,-15,2,72,0.9753347736869837,0.0,2,72,0.9753347736869837,0.0,3,72,0.9999923377141421,0.0,0.024657564027158352,0.0,1.0,0.0
low_to_high,0,6,-12,2,72,0.9758761432489964,0.0,2,72,0.9758761432489964,0.0,3,72,0.9999870323987705,0.0,0.024110889149774106,0.0,1.0,0.0
low_to_high,0,6,-9,2,72,0.9766813319451172,0.0,2,72,0.9766813319451172,0.0,2,72,0.9745486865190937,0.0,0.0021326454260235383,1.0,1.0,1.0
low_to_high,0,6,-6,2,72,0.9737328725859771,0.0,2,72,0.9737328725859771,0.0,2,48,0.9673147817025485,0.0,0.0064180908834285955,1.0,0.0,0.0
low_to_high,0,6,-3,2,72,0.9710932235525213,0.0,2,72,0.9710932235525213,0.0,2,48,0.9642986924854089,0.0,0.006794531067112364,1.0,0.0,0.0
low_to_high,0,6,0,3,72,0.9968602375916675,0.0,3,72,0.9968602375916675,0.0,3,72,0.9987193613901325,0.0,0.0018591237984649789,1.0,1.0,1.0
low_to_high,0,6,3,3,72,0.9967162081305369,0.041666666666666664,3,72,0.9972988614198389,0.041666666666666664,3,72,0.9999530673893137,0.041666666666666664,0.003236859258776814,1.0,1.0,1.0
low_to_high,0,6,6,2,72,0.9720416601837805,0.08333333333333333,2,72,0.9764406683088981,0.08333333333333333,3,72,0.9999835543588551,0.08333333333333333,0.027941894175074644,0.0,1.0,0.0
low_to_high,0,6,9,2,72,0.9740293993849238,0.125,2,72,0.9783030727301195,0.125,2,48,0.9544068823012823,0.1875,0.01962251708364149,1.0,0.0,0.0
low_to_high,0,6,12,2,72,0.976162442080975,0.16666666666666666,2,72,0.980551401271252,0.16666666666666666,2,48,0.9678652913303744,0.25,0.008297150750600668,1.0,0.0,0.0
low_to_high,0,6,15,2,72,0.9801327862823077,0.20833333333333334,2,72,0.9836367767979167,0.20833333333333334,2,48,0.9738971044794537,0.3125,0.006235681802854054,1.0,0.0,0.0
low_to_high,0,6,18,2,72,0.9813112731313413,0.25,2,72,0.9846942498847935,0.25,2,48,0.9763979390815718,0.375,0.004913334049769458,1.0,0.0,0.0
low_to_high,0,6,21,2,72,0.9805435142462554,0.2916666666666667,2,72,0.9845085096816384,0.2916666666666667,2,72,0.9769239664798375,0.2916666666666667,0.00361954776641793,1.0,1.0,1.0
low_to_high,0,6,24,2,72,0.9810727923067373,0.3333333333333333,2,72,0.9853201665908066,0.3333333333333333,2,72,0.9779087551218033,0.3333333333333333,0.0031640371849339655,1.0,1.0,1.0
low_to_high,0,6,27,2,48,0.9808889569167576,0.5625,2,72,0.9823772502713775,0.375,2,48,0.9695970864149024,0.5625,0.011291870501855206,1.0,1.0,1.0
low_to_high,0,6,30,2,48,0.9806454261339642,0.625,2,72,0.9800701199251932,0.4166666666666667,2,48,0.9691361744269483,0.625,0.011509251707015888,1.0,1.0,1.0
low_to_high,0,6,33,2,48,0.9800744206751587,0.6875,2,72,0.9792411428524482,0.4583333333333333,2,48,0.9687495135880232,0.6875,0.011324907087135516,1.0,1.0,1.0
low_to_high,0,6,36,2,48,0.979798111593906,0.75,2,72,0.9778295475576534,0.5,2,48,0.9573913327928584,0.75,0.022406778801047578,1.0,1.0,1.0
low_to_high,0,6,39,2,48,0.979424934625779,0.8125,2,72,0.9784866869492771,0.5416666666666666,2,48,0.9555312798549815,0.8125,0.023893654770797412,1.0,1.0,1.0
low_to_high,0,6,42,2,48,0.9796434040762365,0.875,2,72,0.9778142864589968,0.5833333333333334,2,48,0.956434137627059,0.875,0.023209266449177535,1.0,1.0,1.0
low_to_high,0,6,45,2,48,0.979518713281304,0.9375,2,72,0.9772293959115661,0.625,2,48,0.958552934368426,0.9375,0.020965778912877986,1.0,1.0,1.0
low_to_high,0,6,48,2,48,0.9789796410682947,1.0,2,72,0.9765868746591437,0.6666666666666666,2,48,0.9579112196270057,1.0,0.021068421441289065,1.0,1.0,1.0
low_to_high,0,6,51,2,48,0.9797293601670004,1.0,2,72,0.9788865202768954,0.7083333333333334,2,48,0.9587457614745358,1.0,0.020983598692464578,1.0,1.0,1.0
low_to_high,0,6,54,2,72,0.9767981026763883,0.75,2,72,0.9786353453917714,0.75,2,48,0.9599788969986516,1.0,0.01681920567773676,1.0,0.0,0.0
low_to_high,0,6,57,2,48,0.9805545806061879,1.0,2,72,0.9771110031456277,0.7916666666666666,2,24,0.9711195573375155,1.0,0.009435023268672404,1.0,0.0,0.0
low_to_high,0,6,60,2,72,0.9766137870301456,0.8333333333333334,2,72,0.9780698909932177,0.8333333333333334,2,24,0.9734187998060846,1.0,0.0031949872240609745,1.0,0.0,0.0
low_to_high,0,6,63,2,72,0.9810629459230005,0.875,2,72,0.9786622386654885,0.875,1,24,0.6727516324989677,1.0,0.30831131342403273,0.0,0.0,0.0
low_to_high,0,6,66,2,48,0.9858859999619483,1.0,2,72,0.9772384766173772,0.9166666666666666,1,24,0.6409226589143582,1.0,0.3449633410475901,0.0,0.0,0.0
low_to_high,0,6,69,2,48,0.9816646129244265,1.0,2,72,0.9750036916131192,0.9583333333333334,1,24,0.6728722753943724,1.0,0.3087923375300541,0.0,0.0,0.0
low_to_high,0,6,72,2,48,0.9797837457932215,1.0,2,72,0.9734587161150403,1.0,2,48,0.9646672547638776,1.0,0.01511649102934387,1.0,1.0,1.0
low_to_high,0,6,75,2,48,0.9819983776275063,1.0,2,72,0.9747727043162495,1.0,2,48,0.9762436368748971,1.0,0.005754740752609178,1.0,1.0,1.0
low_to_high,0,6,78,2,48,0.9824451100680808,1.0,2,72,0.974637289125949,1.0,2,48,0.9812583749998969,1.0,0.0011867350681838973,1.0,1.0,1.0
low_to_high,0,6,81,2,48,0.9813771900458452,1.0,3,72,0.9970541042456438,1.0,2,48,0.9814351936001178,1.0,5.800355427254544e-05,1.0,1.0,1.0
low_to_high,0,6,84,2,72,0.9740185464886809,1.0,3,72,0.9991677098420578,1.0,2,72,0.9785068131445916,1.0,0.004488266655910733,1.0,1.0,1.0
low_to_high,0,6,87,2,72,0.9743013627612456,1.0,3,72,0.9999373908986334,1.0,2,72,0.9810949523550144,1.0,0.006793589593768856,1.0,1.0,1.0
low_to_high,0,6,90,2,24,0.9999996200245439,1.0,2,72,0.9790687316758284,1.0,2,72,0.9820071334418904,1.0,0.01799248658265351,1.0,0.0,0.0
low_to_high,0,6,93,2,48,0.9868530676362297,1.0,2,72,0.979751132930551,1.0,2,72,0.984373272856841,1.0,0.0024797947793887554,1.0,0.0,0.0
low_to_high,0,6,96,1,48,3.045995807355589e-08,1.0,3,72,0.9999987523564559,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,6,99,1,48,3.045995807355589e-08,1.0,3,72,0.9999987523564559,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,6,102,1,48,3.045995807355589e-08,1.0,3,72,0.9999987523564559,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,6,105,1,48,3.045995807355589e-08,1.0,3,72,0.9999987523564559,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,6,108,1,48,3.045995807355589e-08,1.0,3,72,0.9999897365022798,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,6,111,1,48,3.045995807355589e-08,1.0,3,72,0.9999863695561821,1.0,1,24,3.0459958149967166e-08,1.0,7.641127892317386e-17,1.0,0.0,0.0
low_to_high,0,6,114,1,48,3.045995807355589e-08,1.0,3,72,0.9999825020899569,1.0,1,72,3.0459958161388936e-08,1.0,8.783304837831017e-17,1.0,0.0,0.0
low_to_high,0,12,-60,3,72,0.9999960678408492,0.0,3,72,0.9999960678408492,0.0,3,72,0.9999980692896281,0.0,2.0014487789321578e-06,1.0,1.0,1.0
low_to_high,0,12,-57,2,72,0.9741946662231212,0.0,2,72,0.9741946662231212,0.0,3,72,0.9999983493759792,0.0,0.02580368315285797,0.0,1.0,0.0
low_to_high,0,12,-54,2,72,0.9744295803907426,0.0,2,72,0.9744295803907426,0.0,3,72,0.9999985605434347,0.0,0.025568980152692156,0.0,1.0,0.0
low_to_high,0,12,-51,2,72,0.9750640575043419,0.0,2,72,0.9750640575043419,0.0,3,72,0.9999986597519807,0.0,0.02493460224763877,0.0,1.0,0.0
low_to_high,0,12,-48,2,72,0.9752987896048374,0.0,2,72,0.9752987896048374,0.0,3,72,0.9999987523564559,0.0,0.024699962751618454,0.0,1.0,0.0
low_to_high,0,12,-45,2,72,0.9755242591134209,0.0,2,72,0.9755242591134209,0.0,3,72,0.9999987523564559,0.0,0.024474493243034967,0.0,1.0,0.0
low_to_high,0,12,-42,2,72,0.975804130096598,0.0,2,72,0.975804130096598,0.0,3,72,0.999998103151629,0.0,0.024193973055030904,0.0,1.0,0.0
low_to_high,0,12,-39,2,72,0.9757958881533071,0.0,2,72,0.9757958881533071,0.0,3,72,0.9999971893464588,0.0,0.02420130119315167,0.0,1.0,0.0
low_to_high,0,12,-36,2,72,0.9758823294514822,0.0,2,72,0.9758823294514822,0.0,3,72,0.9999963483213383,0.0,0.02411401886985609,0.0,1.0,0.0
low_to_high,0,12,-33,2,72,0.9758134257331712,0.0,2,72,0.9758134257331712,0.0,3,72,0.9999965081296769,0.0,0.024183082396505684,0.0,1.0,0.0
low_to_high,0,12,-30,2,72,0.976110078319682,0.0,2,72,0.976110078319682,0.0,3,72,0.9999973384038968,0.0,0.023887260084214823,0.0,1.0,0.0
low_to_high,0,12,-27,2,72,0.9763776502454278,0.0,2,72,0.9763776502454278,0.0,3,72,0.9999985176780076,0.0,0.02362086743257985,0.0,1.0,0.0
low_to_high,0,12,-24,2,72,0.9763320142943002,0.0,2,72,0.9763320142943002,0.0,3,72,0.9999987523564559,0.0,0.02366673806215569,0.0,1.0,0.0
low_to_high,0,12,-21,2,72,0.9771737047936261,0.0,2,72,0.9771737047936261,0.0,3,72,0.999996491598902,0.0,0.02282278680527594,0.0,1.0,0.0
low_to_high,0,12,-18,2,72,0.9775265732722946,0.0,2,72,0.9775265732722946,0.0,3,72,0.999994919111787,0.0,0.02246834583949231,0.0,1.0,0.0
low_to_high,0,12,-15,2,72,0.9778042863799343,0.0,2,72,0.9778042863799343,0.0,3,72,0.9999939482604357,0.0,0.02218966188050142,0.0,1.0,0.0
low_to_high,0,12,-12,2,72,0.9777426317035526,0.0,2,72,0.9777426317035526,0.0,3,72,0.9999932348460878,0.0,0.02225060314253524,0.0,1.0,0.0
low_to_high,0,12,-9,2,72,0.9772993331611801,0.0,2,72,0.9772993331611801,0.0,3,72,0.9999921025811215,0.0,0.02269276941994136,0.0,1.0,0.0
low_to_high,0,12,-6,2,72,0.9772273183827683,0.0,2,72,0.9772273183827683,0.0,3,72,0.9999891302437618,0.0,0.022761811860993464,0.0,1.0,0.0
low_to_high,0,12,-3,2,72,0.9769985987647998,0.0,2,72,0.9769985987647998,0.0,3,72,0.9999835890859939,0.0,0.022984990321194165,0.0,1.0,0.0
low_to_high,0,12,0,2,72,0.97581066132936,0.0,2,72,0.97581066132936,0.0,3,72,0.999952474832189,0.0,0.024141813502828957,0.0,1.0,0.0
low_to_high,0,12,3,2,72,0.9731692870883091,0.041666666666666664,2,72,0.9751640910078497,0.041666666666666664,3,72,0.9998169868545875,0.041666666666666664,0.026647699766278454,0.0,1.0,0.0
low_to_high,0,12,6,2,72,0.9738074086778727,0.08333333333333333,2,72,0.9776592540682071,0.08333333333333333,3,72,0.999984945000259,0.08333333333333333,0.026177536322386286,0.0,1.0,0.0
low_to_high,0,12,9,2,72,0.9738222446072318,0.125,2,72,0.9780843293527423,0.125,3,72,0.9999891456159602,0.125,0.026166901008728427,0.0,1.0,0.0
low_to_high,0,12,12,2,72,0.9732492701828486,0.16666666666666666,2,72,0.9800199769583294,0.16666666666666666,3,72,0.9999905999027243,0.16666666666666666,0.02674132971987575,0.0,1.0,0.0
low_to_high,0,12,15,2,72,0.9765096049914727,0.20833333333333334,2,72,0.9817148336005176,0.20833333333333334,2,72,0.9811655527375891,0.20833333333333334,0.00465594774611644,1.0,1.0,1.0
low_to_high,0,12,18,2,72,0.9787333819470885,0.25,2,72,0.9833763650357202,0.25,2,72,0.9816656462884696,0.25,0.0029322643413811633,1.0,1.0,1.0
low_to_high,0,12,21,2,72,0.981550038826376,0.2916666666666667,2,72,0.9850376585549199,0.2916666666666667,2,72,0.9831225385693814,0.2916666666666667,0.001572499743005329,1.0,1.0,1.0
low_to_high,0,12,24,2,72,0.9829593801554377,0.3333333333333333,2,72,0.9860795322173758,0.3333333333333333,2,72,0.9843959357511229,0.3333333333333333,0.0014365555956852294,1.0,1.0,1.0
low_to_high,0,12,27,2,72,0.9802346695839049,0.375,2,72,0.9848015336568949,0.375,2,72,0.9843942551404012,0.375,0.004159585556496315,1.0,1.0,1.0
low_to_high,0,12,30,2,48,0.9814989521812514,0.625,2,72,0.984123473119179,0.4166666666666667,2,72,0.9835175420516422,0.4166666666666667,0.00201858987039083,1.0,0.0,0.0
low_to_high,0,12,33,2,48,0.9807564527260906,0.6875,2,72,0.9823695125876063,0.4583333333333333,2,72,0.981469981622073,0.4583333333333333,0.0007135288959824182,1.0,0.0,0.0
low_to_high,0,12,36,2,48,0.9810103331426973,0.75,2,72,0.9811327787702738,0.5,2,72,0.9794087978538821,0.5,0.0016015352888151257,1.0,0.0,0.0
low_to_high,0,12,39,2,48,0.9800891757812368,0.8125,2,72,0.9806195295281341,0.5416666666666666,2,72,0.979237167056741,0.5416666666666666,0.0008520087244957564,1.0,0.0,0.0
low_to_high,0,12,42,2,48,0.9798806159455633,0.875,2,72,0.9798951523910244,0.5833333333333334,2,72,0.9778240047540168,0.5833333333333334,0.0020566111915465424,1.0,0.0,0.0
low_to_high,0,12,45,2,48,0.9791896791209511,0.9375,2,72,0.9785387299267458,0.625,2,48,0.964808895505147,0.9375,0.014380783615804082,1.0,1.0,1.0
low_to_high,0,12,48,2,48,0.9780974069610298,1.0,2,72,0.9775195824221707,0.6666666666666666,2,48,0.9652929872949035,1.0,0.012804419666126221,1.0,1.0,1.0
