transition,pre_phi,post_phi,horizon,relative_origin,n_seeds,mean_order,modal_order,mean_window,modal_window,mean_smoothness,median_smoothness,mean_selected_window_post_fraction,frac_lower_boundary,frac_upper_boundary,mean_outer_block_mse,mean_benchmark_block_mse,pooled_relative_rmsfe
stable_high,0.8,0.8,3,3,30,1.4333333333333333,1,47.2,48,0.4697071046568337,0.5444406530884389,0.07569444444444445,0.3,0.03333333333333333,0.1338643784978397,0.18737443890329605,0.8452347431853524
stable_high,0.8,0.8,3,6,30,1.4333333333333333,1,49.6,48,0.48728022651864694,0.5746171070866275,0.14444444444444443,0.3333333333333333,0.03333333333333333,0.20672292249787325,0.2832043947894191,0.8543667215518159
stable_high,0.8,0.8,3,9,30,1.3666666666666667,1,44.8,48,0.47801870501990773,0.5939580966612924,0.2375,0.3,0.03333333333333333,0.2633311299497033,0.28734595224936604,0.9573011033681391
stable_high,0.8,0.8,3,12,30,1.4,1,46.4,48,0.488780512885018,0.5917527533143758,0.3055555555555555,0.3,0.03333333333333333,0.273173744969181,0.361968240143235,0.8687288513418906
stable_high,0.8,0.8,3,15,30,1.3666666666666667,1,44.0,48,0.4562527283512138,0.48434971814826044,0.40625,0.3333333333333333,0.03333333333333333,0.20479108391835057,0.3027341418286907,0.8224790054224101
stable_high,0.8,0.8,3,18,30,1.4333333333333333,1,40.8,24,0.5080985854638639,0.5147319665707875,0.5208333333333334,0.26666666666666666,0.03333333333333333,0.20269342740645788,0.22351058132804968,0.9522934322889374
stable_high,0.8,0.8,3,21,30,1.4,1,40.8,48,0.47630856414442113,0.46027517787017835,0.5979166666666667,0.26666666666666666,0.03333333333333333,0.13292929839617368,0.1810869077385016,0.8567750873118072
stable_high,0.8,0.8,3,24,30,1.4,1,40.8,48,0.47083620706412105,0.47615654445901723,0.6833333333333333,0.3,0.03333333333333333,0.2169302430395238,0.2627407690924532,0.9086493452663426
stable_high,0.8,0.8,3,27,30,1.4,1,47.2,48,0.45212608429134415,0.4834913361222759,0.6354166666666666,0.3333333333333333,0.03333333333333333,0.22291802429253654,0.26035122157340435,0.925321776091187
stable_high,0.8,0.8,3,30,30,1.4,1,42.4,48,0.4460351693240282,0.437316823351213,0.7402777777777777,0.3333333333333333,0.03333333333333333,0.1802438997353919,0.22806157175354944,0.8890050562582457
stable_high,0.8,0.8,3,33,30,1.4,1,44.8,48,0.4355544703538186,0.37835608385783903,0.7458333333333333,0.3333333333333333,0.03333333333333333,0.12366804993913902,0.23727360293062835,0.7219448851736481
stable_high,0.8,0.8,3,36,30,1.4,1,44.0,48,0.4373972446442446,0.3409395338968277,0.7916666666666666,0.3333333333333333,0.03333333333333333,0.28544379149755145,0.25692994586220436,1.054029917431758
stable_high,0.8,0.8,3,39,30,1.3666666666666667,1,44.8,48,0.4092395108825472,0.3054707621307455,0.8208333333333333,0.4,0.0,0.26936857333537567,0.3284038268344564,0.9056686993725042
stable_high,0.8,0.8,3,42,30,1.3666666666666667,1,42.4,48,0.44609318425393396,0.4170616295201829,0.8763888888888889,0.36666666666666664,0.0,0.2293155668989589,0.2352663948766552,0.9872719994565535
stable_high,0.8,0.8,3,45,30,1.3666666666666667,1,40.8,24,0.44006848600490295,0.4005216859814205,0.9229166666666667,0.4,0.0,0.17870189264672146,0.26836809736464823,0.8160168610133882
stable_high,0.8,0.8,3,48,30,1.4,1,44.0,48,0.4535958393684873,0.47094982582000333,0.9444444444444444,0.4,0.0,0.21837913961651476,0.38405207298877825,0.7540680125648523
stable_high,0.8,0.8,3,51,30,1.4,1,39.2,24,0.4585752270123688,0.5647668535013013,0.9708333333333333,0.4,0.0,0.147451980765735,0.2128400314930436,0.8323359409095682
stable_high,0.8,0.8,3,54,30,1.4,1,42.4,48,0.46195613551270903,0.5679580392692043,0.9666666666666667,0.4,0.0,0.1996489469065392,0.25301696583846794,0.8882980120227992
stable_high,0.8,0.8,3,57,30,1.4333333333333333,1,39.2,48,0.5012752995365587,0.6215906265065583,0.986111111111111,0.3333333333333333,0.0,0.31522139376318176,0.3895912637996531,0.8995042872398962
stable_high,0.8,0.8,3,60,30,1.3666666666666667,1,41.6,48,0.4628556193380079,0.5832637893477979,0.9833333333333333,0.36666666666666664,0.0,0.2711303355958356,0.40907597501684634,0.8141174595576742
stable_high,0.8,0.8,3,63,30,1.4333333333333333,1,44.8,48,0.5010408149236483,0.5813912802443205,0.975,0.3,0.0,0.290983862464399,0.33105238276391424,0.9375319850080629
stable_high,0.8,0.8,3,66,30,1.4,1,44.8,48,0.47278078820692193,0.5057203203585459,0.986111111111111,0.3,0.0,0.2561219568623831,0.3889771661226059,0.8114492285110977
stable_high,0.8,0.8,3,69,30,1.4,1,48.0,48,0.44673279058639676,0.4202206698391785,0.9888888888888889,0.3333333333333333,0.0,0.2910095976223287,0.2907807167289134,1.000393485294029
stable_high,0.8,0.8,3,72,30,1.3666666666666667,1,44.8,48,0.41706300955910885,0.32327552441354374,1.0,0.3333333333333333,0.0,0.30190186751835935,0.41813841406351426,0.8497141802040843
stable_high,0.8,0.8,3,75,30,1.4333333333333333,1,43.2,48,0.45856800552427573,0.4512009966983041,1.0,0.36666666666666664,0.0,0.2759715841491658,0.2968116775544677,0.964254538178012
stable_high,0.8,0.8,3,78,30,1.5,1,43.2,24,0.5165885883308258,0.5275903526507704,1.0,0.3,0.0,0.198461300806204,0.34520302602697206,0.7582293996170135
stable_high,0.8,0.8,3,81,30,1.4333333333333333,1,40.8,24,0.5030652634091296,0.5386644293461573,1.0,0.26666666666666666,0.0,0.18959767636630948,0.2711482091077186,0.8362057221155924
stable_high,0.8,0.8,3,84,30,1.4666666666666666,1,44.8,48,0.49353694211085447,0.5091857060539423,1.0,0.3,0.0,0.21539390291145968,0.3774516532688351,0.7554157525822812
stable_high,0.8,0.8,3,87,30,1.4333333333333333,1,44.0,48,0.4855172980631038,0.5659321047319692,1.0,0.3333333333333333,0.0,0.23564108146310944,0.24813676995898637,0.9744957318281271
stable_high,0.8,0.8,3,90,30,1.4666666666666666,1,44.8,48,0.5075961424790338,0.5986800079507257,1.0,0.3,0.0,0.16657663289779562,0.362944727073768,0.6774648921749807
stable_high,0.8,0.8,3,93,30,1.4666666666666666,1,44.0,48,0.5261172180082417,0.6175726856648505,1.0,0.3,0.0,0.21845427017113137,0.3621449624950456,0.77667449722606
stable_high,0.8,0.8,3,96,30,1.4333333333333333,1,43.2,24,0.5028505335089318,0.5837836194212453,1.0,0.3,0.0,0.3528038806807118,0.46622790642932427,0.8698964214607542
stable_high,0.8,0.8,3,99,30,1.4,1,45.6,48,0.43821723447756233,0.3602058072035616,1.0,0.36666666666666664,0.0,0.20339799380624796,0.40677416717968207,0.7071257464630369
stable_high,0.8,0.8,3,102,30,1.4,1,45.6,48,0.4372896162444157,0.34278084691392974,1.0,0.4,0.0,0.23608702878053958,0.28564649537341696,0.9091208398265088
stable_high,0.8,0.8,3,105,30,1.5,1,50.4,48,0.4947026274146825,0.5451236532598442,1.0,0.3,0.0,0.18403822585581453,0.30462508038036423,0.7772687201063474
stable_high,0.8,0.8,3,108,30,1.4666666666666666,1,48.0,48,0.49229976625891225,0.5884881965911218,1.0,0.3333333333333333,0.0,0.25204231653263487,0.49722599033497095,0.7119669282369194
stable_high,0.8,0.8,3,111,30,1.4666666666666666,1,44.8,48,0.4887949846218444,0.5200205726757586,1.0,0.3333333333333333,0.0,0.23193154908899935,0.4033040311111085,0.7583394214419737
stable_high,0.8,0.8,3,114,30,1.5,1,42.4,24,0.5195702307675891,0.5873630037375491,1.0,0.26666666666666666,0.0,0.2503783806341199,0.4969988827057626,0.7097750139537844
stable_high,0.8,0.8,3,117,30,1.4666666666666666,1,45.6,48,0.49114397490177775,0.5517566835047074,1.0,0.36666666666666664,0.0,0.312949880955519,0.35796467308217816,0.9350122716622755
stable_high,0.8,0.8,6,-60,30,1.8,1,48.8,72,0.6608958105174811,0.9742507911981593,0.0,0.2,0.1,0.324095812186807,0.45043415273430915,0.848244502435241
stable_high,0.8,0.8,6,-57,30,1.8,1,49.6,72,0.6780133244387476,0.975545764829478,0.0,0.2,0.06666666666666667,0.3029155573331337,0.3673196832692683,0.9081104823048252
stable_high,0.8,0.8,6,-54,30,1.7666666666666666,2,49.6,48,0.6872874621682986,0.9626037426470204,0.0,0.16666666666666666,0.06666666666666667,0.4178521408209236,0.3618988429496458,1.07452795468644
stable_high,0.8,0.8,6,-51,30,1.7333333333333334,1,46.4,24,0.6711711580034092,0.9435835682107239,0.0,0.13333333333333333,0.1,0.45525268859156237,0.413902425192757,1.048762799354982
stable_high,0.8,0.8,6,-48,30,1.7333333333333334,2,46.4,48,0.7225194570489634,0.9580552972601488,0.0,0.1,0.06666666666666667,0.3655098587221197,0.4713835743212378,0.8805668363305841
stable_high,0.8,0.8,6,-45,30,1.7333333333333334,1,50.4,72,0.6664471067295002,0.9566370908068889,0.0,0.13333333333333333,0.06666666666666667,0.3599207876714108,0.34400715657809056,1.0228683166072656
stable_high,0.8,0.8,6,-42,30,1.7333333333333334,2,47.2,24,0.6984810242258117,0.9582194423987143,0.0,0.1,0.03333333333333333,0.3146222621723735,0.32898461519987005,0.9779281108769802
stable_high,0.8,0.8,6,-39,30,1.6666666666666667,2,44.8,24,0.7127823368114543,0.9509233127915611,0.0,0.1,0.03333333333333333,0.3239549450276298,0.42590638385862145,0.8721380449476038
stable_high,0.8,0.8,6,-36,30,1.6333333333333333,1,47.2,24,0.6887717699266951,0.9342316431692984,0.0,0.06666666666666667,0.0,0.4172682437605077,0.4970418576830985,0.9162440873295139
stable_high,0.8,0.8,6,-33,30,1.6,1,41.6,24,0.6752347110039235,0.8733090884154324,0.0,0.06666666666666667,0.06666666666666667,0.34324520010817,0.38474478375520677,0.9445302385732177
stable_high,0.8,0.8,6,-30,30,1.6666666666666667,2,45.6,24,0.7181170816547734,0.9528708903992337,0.0,0.06666666666666667,0.06666666666666667,0.3546681777111808,0.4675079462587653,0.8709969079634525
stable_high,0.8,0.8,6,-27,30,1.6333333333333333,1,41.6,24,0.6862950661052998,0.9417482629495642,0.0,0.1,0.03333333333333333,0.4098270248997223,0.6143668174560767,0.8167448809793593
stable_high,0.8,0.8,6,-24,30,1.6666666666666667,2,42.4,24,0.7015447003255328,0.9563366252724941,0.0,0.1,0.03333333333333333,0.2887671579760046,0.40495765696566755,0.8444405730056019
stable_high,0.8,0.8,6,-21,30,1.7,2,44.0,24,0.7155279330552964,0.960849707046952,0.0,0.06666666666666667,0.0,0.3455808483982029,0.5367829259969235,0.8023714857812845
stable_high,0.8,0.8,6,-18,30,1.6666666666666667,2,45.6,24,0.6860653701287159,0.9582543406408559,0.0,0.1,0.0,0.3766695796348301,0.6171069843304502,0.7812680115998735
stable_high,0.8,0.8,6,-15,30,1.6666666666666667,2,48.0,24,0.6531730284465738,0.9402493192272762,0.0,0.16666666666666666,0.0,0.2201943331210476,0.41627133942471223,0.7273020533852814
stable_high,0.8,0.8,6,-12,30,1.7666666666666666,2,49.6,48,0.7511257830036985,0.963769382727817,0.0,0.13333333333333333,0.0,0.3640203051038197,0.513656767023423,0.8418336813708123
stable_high,0.8,0.8,6,-9,30,1.7,2,52.0,72,0.7151265794499929,0.9558826122758431,0.0,0.13333333333333333,0.0,0.42865676013310205,0.6307554797327115,0.8243740691347
stable_high,0.8,0.8,6,-6,30,1.7333333333333334,2,53.6,72,0.6752709501018165,0.948430985999261,0.0,0.2,0.0,0.4042443631425046,0.5492638590407101,0.8578897411074811
stable_high,0.8,0.8,6,-3,30,1.7666666666666666,2,53.6,48,0.726831784485659,0.9593876025464695,0.0,0.16666666666666666,0.06666666666666667,0.38714580301627866,0.650029813526582,0.7717393408380153
stable_high,0.8,0.8,6,0,30,1.7666666666666666,2,51.2,72,0.7336610946257287,0.958355628090648,0.0,0.16666666666666666,0.06666666666666667,0.35438339427723026,0.6317460526773259,0.7489717088092291
stable_high,0.8,0.8,6,3,30,1.7333333333333334,2,52.8,72,0.725425362931989,0.9510203777635962,0.06805555555555555,0.1,0.06666666666666667,0.36738507498744943,0.5398023039247705,0.8249799384032955
stable_high,0.8,0.8,6,6,30,1.7333333333333334,2,52.8,72,0.7344768285784623,0.9610184472444762,0.1361111111111111,0.13333333333333333,0.06666666666666667,0.4197818476165804,0.6241151624619693,0.8201238854368749
stable_high,0.8,0.8,6,9,30,1.5666666666666667,1,48.8,48,0.6473193791837019,0.9117828536721524,0.21458333333333332,0.2,0.03333333333333333,0.33837452530822076,0.5991597537641049,0.7514974529163037
stable_high,0.8,0.8,6,12,30,1.5666666666666667,1,47.2,48,0.6709748586597136,0.9210915550647479,0.2916666666666667,0.16666666666666666,0.03333333333333333,0.397321010997053,0.7872347590247563,0.710425653172305
stable_high,0.8,0.8,6,15,30,1.6,1,50.4,48,0.6939757715360623,0.9371026486850296,0.34375,0.16666666666666666,0.03333333333333333,0.36528015640238265,0.6576602890936819,0.7452675820580885
stable_high,0.8,0.8,6,18,30,1.6,1,48.8,48,0.6629966034892665,0.9326251750937358,0.42916666666666664,0.16666666666666666,0.03333333333333333,0.2277005872658405,0.4715930552158683,0.6948617005862865
stable_high,0.8,0.8,6,21,30,1.5666666666666667,1,47.2,48,0.6319743600773344,0.8980307784240822,0.5104166666666666,0.2,0.03333333333333333,0.2380884060102445,0.44963673046036123,0.7276763045366521
stable_high,0.8,0.8,6,24,30,1.6666666666666667,2,49.6,48,0.7298315665120987,0.955894061505278,0.5555555555555556,0.13333333333333333,0.03333333333333333,0.31189513520501566,0.5202771247504389,0.7742601987317117
stable_high,0.8,0.8,6,27,30,1.6333333333333333,2,47.2,48,0.6891189758178451,0.9401436746620717,0.6270833333333333,0.2,0.06666666666666667,0.33621367426342386,0.5494156781719056,0.7822708769133341
stable_high,0.8,0.8,6,30,30,1.6333333333333333,2,48.8,48,0.7201586595623463,0.955968956889637,0.6569444444444444,0.16666666666666666,0.06666666666666667,0.2383879228243538,0.5372870378632018,0.6660992475992826
stable_high,0.8,0.8,6,33,30,1.6,2,47.2,48,0.6910384410386441,0.9351997250797999,0.7173611111111111,0.2,0.06666666666666667,0.2721264236141573,0.5123236688697966,0.7288080263247873
stable_high,0.8,0.8,6,36,30,1.5666666666666667,2,47.2,48,0.6405867913375461,0.8972638853832797,0.7583333333333333,0.23333333333333334,0.06666666666666667,0.4409391209364789,0.6173639828876512,0.8451205680430862
stable_high,0.8,0.8,6,39,30,1.5333333333333334,1,47.2,48,0.6077278268368346,0.8355165822529903,0.7993055555555556,0.26666666666666666,0.03333333333333333,0.4808418053172859,0.6742095738044522,0.8445077742755295
stable_high,0.8,0.8,6,42,30,1.6,2,49.6,48,0.678486449275752,0.9372619458957232,0.8111111111111111,0.2,0.03333333333333333,0.3818163009836076,0.46029771283227416,0.9107681285247949
stable_high,0.8,0.8,6,45,30,1.7,2,50.4,48,0.8025555744532811,0.9563129277959235,0.8479166666666667,0.1,0.03333333333333333,0.3074457729554559,0.638594760867095,0.693859577887515
stable_high,0.8,0.8,6,48,30,1.6333333333333333,2,47.2,48,0.7343294968612158,0.953561589818774,0.9222222222222223,0.16666666666666666,0.03333333333333333,0.38013447709447257,0.8106331799512959,0.6847884747685603
stable_high,0.8,0.8,6,51,30,1.6666666666666667,2,48.0,48,0.7307653629383852,0.9536116092774944,0.9125,0.16666666666666666,0.03333333333333333,0.4388473678171386,0.5121816531894302,0.9256455979441451
stable_high,0.8,0.8,6,54,30,1.6666666666666667,2,45.6,48,0.7295921819575232,0.9468627287268743,0.9583333333333334,0.16666666666666666,0.03333333333333333,0.36127654313980523,0.6743788477985088,0.7319272431334451
stable_high,0.8,0.8,6,57,30,1.6666666666666667,2,43.2,24,0.736503565620757,0.9483680682806559,0.9583333333333334,0.13333333333333333,0.03333333333333333,0.4426482201738891,0.9302106827327616,0.6898246349572699
stable_high,0.8,0.8,6,60,30,1.6666666666666667,2,47.2,48,0.745073084987957,0.9497100289977234,0.9555555555555556,0.13333333333333333,0.03333333333333333,0.4293269113467855,0.8654769515392411,0.704313970023131
stable_high,0.8,0.8,6,63,30,1.6333333333333333,2,44.0,24,0.7628609662062168,0.9490581376051888,0.9708333333333333,0.13333333333333333,0.0,0.6142242223331742,0.8921693813033513,0.8297357687870546
stable_high,0.8,0.8,6,66,30,1.7,2,44.0,24,0.8234218469445166,0.9517281483616642,0.9777777777777777,0.06666666666666667,0.0,0.5062913221527533,0.7998300650385641,0.7956120998543482
stable_high,0.8,0.8,6,69,30,1.7333333333333334,2,46.4,24,0.8059589390953368,0.9638960335330775,0.986111111111111,0.1,0.0,0.38328345948532866,0.708732294677502,0.7353920448862271
stable_high,0.8,0.8,6,72,30,1.8,2,44.8,48,0.8389039947049511,0.9676132229750132,1.0,0.06666666666666667,0.0,0.42233895069175786,0.856059120475731,0.7023905970073311
stable_high,0.8,0.8,6,75,30,1.8666666666666667,2,44.8,48,0.8441527333760176,0.968244211086678,1.0,0.06666666666666667,0.03333333333333333,0.4049816755180084,0.6538990166890748,0.7869775514502122
stable_high,0.8,0.8,6,78,30,1.9,2,44.8,48,0.8490739254877471,0.9740829352730624,1.0,0.06666666666666667,0.06666666666666667,0.29486671549437976,0.7891518240652291,0.6112693128931513
stable_high,0.8,0.8,6,81,30,1.8666666666666667,2,44.0,48,0.858498005692006,0.9748039941056279,1.0,0.03333333333333333,0.06666666666666667,0.2928904967241142,0.7054969426380507,0.6443251332952529
stable_high,0.8,0.8,6,84,30,1.8333333333333333,2,46.4,48,0.8337389852791447,0.9764428231120749,1.0,0.06666666666666667,0.1,0.33060903206817627,0.8206344756045103,0.6347204309342956
stable_high,0.8,0.8,6,87,30,1.8,2,50.4,48,0.7874434874258115,0.9671243135183365,1.0,0.1,0.06666666666666667,0.3178867451843623,0.712358350938418,0.6680161311719354
stable_high,0.8,0.8,6,90,30,1.8,2,52.8,48,0.7986887184815449,0.9725863737308889,1.0,0.1,0.03333333333333333,0.3101433288154908,0.9397897430495062,0.57446803926943
stable_high,0.8,0.8,6,93,30,1.7666666666666666,2,48.8,48,0.8188488555426844,0.9713846117340056,1.0,0.1,0.1,0.36114755544869087,0.9618673535288161,0.6127520140543997
stable_high,0.8,0.8,6,96,30,1.6666666666666667,2,47.2,48,0.756651606466794,0.9661649664467835,1.0,0.16666666666666666,0.06666666666666667,0.4446140000766258,0.9989274315718596,0.6671517001779307
stable_high,0.8,0.8,6,99,30,1.7,2,50.4,72,0.7470712202822833,0.9668360797900749,1.0,0.13333333333333333,0.03333333333333333,0.3448676288888768,0.8691753320771284,0.6299013214640219
stable_high,0.8,0.8,6,102,30,1.7,2,48.0,24,0.7514891735039839,0.9633999851725072,1.0,0.16666666666666666,0.03333333333333333,0.3794000188158335,0.714262968312828,0.72881886730037
stable_high,0.8,0.8,6,105,30,1.7666666666666666,2,50.4,72,0.7619156241341833,0.9645788966186359,1.0,0.16666666666666666,0.03333333333333333,0.3441101384837883,0.9432350285807168,0.6040025524132798
stable_high,0.8,0.8,6,108,30,1.7666666666666666,2,51.2,72,0.75822347263839,0.9700149960055469,1.0,0.16666666666666666,0.03333333333333333,0.29528975953681214,1.185416876901215,0.49910122989268035
stable_high,0.8,0.8,6,111,30,1.7,2,48.0,24,0.7319973857338543,0.972209191271473,1.0,0.2,0.03333333333333333,0.45144780611180846,1.1458424679394945,0.627684372697856
stable_high,0.8,0.8,6,114,30,1.7333333333333334,2,51.2,72,0.7445846378679551,0.9715362700096798,1.0,0.2,0.03333333333333333,0.5439872126726895,1.1474233365805802,0.6885452811966032
stable_high,0.8,0.8,12,-60,30,2.0,2,49.6,72,0.8521882743853602,0.9901989097871424,0.0,0.06666666666666667,0.06666666666666667,0.616626389790831,0.9813691213179666,0.792674448696994
stable_high,0.8,0.8,12,-57,30,2.033333333333333,2,48.0,24,0.8878359963312127,0.9944890342662794,0.0,0.03333333333333333,0.06666666666666667,0.7845120565251807,0.8954222376147667,0.9360216052764818
stable_high,0.8,0.8,12,-54,30,2.0,2,48.8,72,0.8786460441999385,0.9918509611774506,0.0,0.03333333333333333,0.06666666666666667,0.9145173011010768,0.8712920909218484,1.0245049878099255
stable_high,0.8,0.8,12,-51,30,2.0,2,52.0,72,0.8799335579521009,0.9913462613936548,0.0,0.06666666666666667,0.13333333333333333,0.9359854153569802,0.9837527931555777,0.9754197651514884
stable_high,0.8,0.8,12,-48,30,1.9,2,53.6,72,0.8404180032243285,0.9895359609669643,0.0,0.1,0.16666666666666666,0.7721395713930406,1.0461642700852107,0.8591083960489626
stable_high,0.8,0.8,12,-45,30,1.9,2,51.2,72,0.8427142461968578,0.9914208432641164,0.0,0.1,0.13333333333333333,0.6886451682534266,0.8571830031746634,0.8963156447045874
stable_high,0.8,0.8,12,-42,30,1.8666666666666667,2,52.0,72,0.8584739517740817,0.9797596564768658,0.0,0.03333333333333333,0.06666666666666667,0.5119109746004057,0.8917030688686262,0.7576822084843154
stable_high,0.8,0.8,12,-39,30,1.8666666666666667,2,53.6,72,0.845546446741851,0.9755113130217417,0.0,0.03333333333333333,0.06666666666666667,0.44578522311626284,0.9235458282026007,0.6947580839315698
stable_high,0.8,0.8,12,-36,30,1.8666666666666667,2,50.4,72,0.8441013918964232,0.9852316455001844,0.0,0.03333333333333333,0.03333333333333333,0.5085474606027903,1.1041216935077087,0.6786678459266614
stable_high,0.8,0.8,12,-33,30,1.8333333333333333,2,50.4,48,0.8493839251405911,0.9807560285057425,0.0,0.03333333333333333,0.0,0.6410327698053503,1.16891210679418,0.7405411348506412
stable_high,0.8,0.8,12,-30,30,1.8333333333333333,2,52.0,72,0.8491070166587281,0.9765453900706915,0.0,0.03333333333333333,0.0,0.6713024614444504,1.137612119067948,0.7681782646955708
stable_high,0.8,0.8,12,-27,30,1.8333333333333333,2,52.8,48,0.8547332221918394,0.9756523828043342,0.0,0.03333333333333333,0.0,0.6799313260460617,1.3715143698455412,0.7040967573052396
stable_high,0.8,0.8,12,-24,30,1.8666666666666667,2,52.0,48,0.8552013628961848,0.9816294890474478,0.0,0.06666666666666667,0.1,0.5719973382599652,1.1510990834667936,0.7049213266086407
stable_high,0.8,0.8,12,-21,30,1.8666666666666667,2,51.2,48,0.8587748316320342,0.980896369912365,0.0,0.03333333333333333,0.06666666666666667,0.6385740797280898,1.37067895492578,0.6825551859367103
stable_high,0.8,0.8,12,-18,30,1.8333333333333333,2,51.2,48,0.8463178939576491,0.9773896210699673,0.0,0.06666666666666667,0.06666666666666667,0.6131927115408101,1.4692798519131613,0.6460203972255986
stable_high,0.8,0.8,12,-15,30,1.8,2,48.8,48,0.8251824671239603,0.978550967890363,0.0,0.06666666666666667,0.06666666666666667,0.55156238001261,1.2354117347920897,0.668176900105097
stable_high,0.8,0.8,12,-12,30,1.7666666666666666,2,48.0,48,0.7935910080729783,0.9791945797779522,0.0,0.1,0.06666666666666667,0.6933522947207986,1.4270951131365721,0.6970284731997168
stable_high,0.8,0.8,12,-9,30,1.7666666666666666,2,49.6,48,0.797638882594788,0.9788673638892365,0.0,0.1,0.06666666666666667,0.701205754475028,1.6725695526992488,0.6474863875027322
stable_high,0.8,0.8,12,-6,30,1.7666666666666666,2,52.0,48,0.795223762927172,0.977901944363635,0.0,0.13333333333333333,0.06666666666666667,0.5820552502241984,1.515452258209513,0.6197420664298039
stable_high,0.8,0.8,12,-3,30,1.7666666666666666,2,53.6,72,0.7918084526869418,0.9751866038987722,0.0,0.1,0.06666666666666667,0.5639198105520398,1.7532645398377544,0.5671330427553506
stable_high,0.8,0.8,12,0,30,1.8333333333333333,2,52.0,72,0.8268101308473521,0.9760554987859758,0.0,0.1,0.06666666666666667,0.45883465046253946,1.6289040046821033,0.5307382136151572
stable_high,0.8,0.8,12,3,30,1.9,2,55.2,72,0.8240274284121335,0.9753934881115818,0.06458333333333334,0.1,0.06666666666666667,0.6031104048793242,1.4636855202172459,0.6419105629088291
stable_high,0.8,0.8,12,6,30,1.9666666666666666,2,57.6,72,0.8604604205558937,0.9747259216609786,0.12222222222222222,0.06666666666666667,0.13333333333333333,0.7313772893665901,1.7674875522536013,0.6432688972878765
stable_high,0.8,0.8,12,9,30,1.9666666666666666,2,59.2,72,0.8967372615146353,0.9777908477897259,0.175,0.03333333333333333,0.16666666666666666,0.7217881842224293,1.7477902146053637,0.6426288701965577
stable_high,0.8,0.8,12,12,30,1.9,2,56.8,72,0.8465963643428741,0.9814134820087741,0.2472222222222222,0.1,0.1,0.689778036881304,1.8895095856784039,0.6041991795914965
stable_high,0.8,0.8,12,15,30,1.8333333333333333,2,55.2,72,0.8773184885132667,0.9806604572986352,0.3159722222222222,0.06666666666666667,0.1,0.5137969621828086,1.6339845505979478,0.5607532419727025
stable_high,0.8,0.8,12,18,30,1.9,2,55.2,72,0.9088312687933804,0.9832473723952253,0.3875,0.06666666666666667,0.1,0.4414637003028119,1.2832058364837533,0.5865422981273591
stable_high,0.8,0.8,12,21,30,1.8666666666666667,2,53.6,72,0.8782980313892598,0.9815416097714154,0.4618055555555555,0.06666666666666667,0.06666666666666667,0.5372558670800041,1.28947484632656,0.6454820149526087
stable_high,0.8,0.8,12,24,30,1.8666666666666667,2,53.6,72,0.8769770814725683,0.9799096791485506,0.5277777777777778,0.06666666666666667,0.1,0.5765043039422203,1.3677965163696393,0.6492179669335959
stable_high,0.8,0.8,12,27,30,1.8333333333333333,2,52.8,48,0.8569659522884268,0.9806868105209263,0.5666666666666667,0.06666666666666667,0.1,0.6122402614069735,1.4341451710261637,0.6533778168059738
stable_high,0.8,0.8,12,30,30,1.8666666666666667,2,56.0,48,0.8543561197086231,0.9823430198477183,0.5666666666666667,0.03333333333333333,0.1,0.5980561718760805,1.5981028149903522,0.6117424668684392
stable_high,0.8,0.8,12,33,30,1.8,2,56.8,48,0.8531725048430606,0.9760416368213034,0.6090277777777777,0.03333333333333333,0.1,0.5730389024524455,1.667725329238812,0.5861783724823162
stable_high,0.8,0.8,12,36,30,1.7333333333333334,2,53.6,48,0.8387296834603124,0.9773503182350518,0.6916666666666667,0.06666666666666667,0.1,0.6191826233099279,1.5983517142951054,0.6224051884488634
stable_high,0.8,0.8,12,39,30,1.7666666666666666,2,52.8,48,0.8724807235961162,0.9782512582979558,0.7472222222222222,0.03333333333333333,0.1,0.6429768396512578,1.7190948829108172,0.6115722076330123
stable_high,0.8,0.8,12,42,30,1.7666666666666666,2,52.0,72,0.8561236171285882,0.9775830181708862,0.7875,0.03333333333333333,0.03333333333333333,0.5882807232045693,1.5401893511734028,0.6180238720329198
stable_high,0.8,0.8,12,45,30,1.7333333333333334,2,52.8,48,0.8530192125710802,0.9784113529614344,0.825,0.06666666666666667,0.06666666666666667,0.5955072739792673,1.8307140555640855,0.5703392725648396
stable_high,0.8,0.8,12,48,30,1.7333333333333334,2,51.2,48,0.8541572581424526,0.9781083498080317,0.8777777777777778,0.06666666666666667,0.06666666666666667,0.7976572736968842,2.0959329428631177,0.6169066801767089
stable_high,0.8,0.8,12,51,30,1.7666666666666666,2,52.8,48,0.890148037964391,0.9738024683921136,0.8930555555555556,0.03333333333333333,0.03333333333333333,0.7470154959465443,1.7495682183768033,0.6534304441405874
stable_high,0.8,0.8,12,54,30,1.8333333333333333,2,50.4,48,0.902230192613429,0.9789572851776747,0.9166666666666666,0.03333333333333333,0.03333333333333333,0.670332187330464,2.137426779160262,0.5600146825936102
stable_high,0.8,0.8,12,57,30,1.8333333333333333,2,49.6,48,0.8922897583530216,0.9804935630548329,0.9375,0.03333333333333333,0.03333333333333333,0.6079146256334821,2.4645151652881987,0.49665584231722315
stable_high,0.8,0.8,12,60,30,1.8333333333333333,2,47.2,48,0.887172602381429,0.9814200507666448,0.9611111111111111,0.03333333333333333,0.06666666666666667,0.6202786751689277,2.537359936332604,0.49442723588385845
